"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Tamil Nadu","Erode","Erode","Turmeric","Finger","12/11/2019","5869","7045","6457"
"Tamil Nadu","Erode","Kangeyam","Copra","Copra","12/11/2019","10000","10000","10000"
"Tamil Nadu","Erode","Perundurai","Turmeric","Bulb","12/11/2019","5299","6389","5869"
"Tamil Nadu","Erode","Perundurai","Turmeric","Finger","12/11/2019","5574","6789","6389"
"Tamil Nadu","Erode","Vellakkoil","Copra","Copra","12/11/2019","5230","9665","9410"
"Tamil Nadu","Kancheepuram","Acharapakkam","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1680","1800","1750"
"Tamil Nadu","Kancheepuram","Chengalpattu","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1336","1519","1428"
"Tamil Nadu","Kancheepuram","Gummidipoondy","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1490","1750","1590"
"Tamil Nadu","Kancheepuram","Kanchipuram","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1600","1800","1750"
"Tamil Nadu","Kancheepuram","Maduranthagam","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1700","1820","1800"
"Tamil Nadu","Kancheepuram","Ponner","Paddy(Dhan)(Common)","ADT 43","12/11/2019","1490","1750","1590"
"Tamil Nadu","Kancheepuram","Sunguvarchatram","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1336","1519","1428"
"Tamil Nadu","Kancheepuram","Uthiramerur","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1585","1800","1760"
"Tamil Nadu","Kancheepuram","Uthiramerur","Paddy(Dhan)(Common)","Other","12/11/2019","1689","1728","1704"
"Tamil Nadu","Madurai","Melur","Coconut","Medium","12/11/2019","1570","3100","1975"
"Tamil Nadu","Madurai","Melur","Paddy(Dhan)(Common)","ADT 36","12/11/2019","1980","2050","1995"
"Tamil Nadu","Madurai","Melur","Paddy(Dhan)(Common)","ADT 43","12/11/2019","2065","2115","2080"
"Tamil Nadu","Madurai","Melur","Sesamum(Sesame,Gingelly,Til)","Black","12/11/2019","7125","9275","8125"
"Tamil Nadu","Nagercoil (Kannyiakumari)","Eathamozhi","Coconut","Coconut","12/11/2019","2900","3100","3000"
"Tamil Nadu","Nagercoil (Kannyiakumari)","Kalliakavillai","Coconut","Coconut","12/11/2019","2900","3100","3000"
"Tamil Nadu","Nagercoil (Kannyiakumari)","Kulasekaram","Rubber","Other","12/11/2019","11500","12200","12000"
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri","Coconut","Coconut","12/11/2019","2900","3100","3000"
"Tamil Nadu","Namakkal","Namagiripettai","Turmeric","Bulb","12/11/2019","5535","6418","5918"
"Tamil Nadu","Namakkal","Namagiripettai","Turmeric","Finger","12/11/2019","6088","7589","7156"
"Tamil Nadu","Namakkal","Namakkal","Copra","other","12/11/2019","7160","8130","7395"
"Tamil Nadu","Namakkal","Rasipuram","Copra","other","12/11/2019","7000","9150","8100"
"Tamil Nadu","Namakkal","Tiruchengode","Turmeric","Bulb","12/11/2019","5399","5788","5500"
"Tamil Nadu","Namakkal","Tiruchengode","Turmeric","Finger","12/11/2019","6129","7129","6800"
"Tamil Nadu","Namakkal","Velur","Coconut","Other","12/11/2019","1920","2170","2045"
"Tamil Nadu","Salem","Thammampati","Paddy(Dhan)(Common)","Other","12/11/2019","1800","1815","1807"
"Tamil Nadu","Thanjavur","Budalur","Paddy(Dhan)(Common)","B P T","12/11/2019","1800","2000","1900"
"Tamil Nadu","Thanjavur","Thanjavur","Paddy(Dhan)(Common)","B P T","12/11/2019","2200","2300","2250"
"Tamil Nadu","Thanjavur","Thiruppananthal","Cotton","RCH-2","12/11/2019","4200","5000","4500"
"Tamil Nadu","Vellore","Ammoor","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1659","1909","1784"
"Tamil Nadu","Vellore","Ammoor","Paddy(Dhan)(Common)","Other","12/11/2019","1507","1739","1623"
"Tamil Nadu","Vellore","Ammoor","Paddy(Dhan)(Common)","Sona","12/11/2019","1867","2025","1946"
"Tamil Nadu","Villupuram","Avalurpet","Black Gram (Urd Beans)(Whole)","Other","12/11/2019","7369","7509","7439"
"Tamil Nadu","Villupuram","Avalurpet","Groundnut","Other","12/11/2019","5075","6826","6461"
"Tamil Nadu","Villupuram","Avalurpet","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1625","1720","1675"
"Tamil Nadu","Villupuram","Avalurpet","Paddy(Dhan)(Common)","Ponni","12/11/2019","3345","3345","3345"
"Tamil Nadu","Villupuram","Gingee","Black Gram (Urd Beans)(Whole)","Other","12/11/2019","4569","7159","6750"
"Tamil Nadu","Villupuram","Gingee","Green Gram (Moong)(Whole)","Other","12/11/2019","2611","5012","4500"
"Tamil Nadu","Villupuram","Gingee","Groundnut","Other","12/11/2019","5174","6886","6313"
"Tamil Nadu","Villupuram","Gingee","Paddy(Dhan)(Common)","ADT 43","12/11/2019","1530","1812","1693"
"Tamil Nadu","Villupuram","Gingee","Paddy(Dhan)(Common)","Ponni","12/11/2019","2500","3685","2806"
"Tamil Nadu","Villupuram","Gingee","Ragi (Finger Millet)","Other","12/11/2019","2472","2572","2500"
"Tamil Nadu","Villupuram","Gingee","T.V. Cumbu","Other","12/11/2019","1419","1977","1950"
"Tamil Nadu","Villupuram","Gingee","Thinai (Italian Millet)","Other","12/11/2019","2766","3201","3000"
"Tamil Nadu","Villupuram","Kallakurichi","Black Gram (Urd Beans)(Whole)","Other","12/11/2019","5499","6999","6249"
"Tamil Nadu","Villupuram","Kallakurichi","Groundnut","Other","12/11/2019","5799","7349","6574"
"Tamil Nadu","Villupuram","Kallakurichi","Maize","Other","12/11/2019","1539","1761","1650"
"Tamil Nadu","Villupuram","Kallakurichi","T.V. Cumbu","Other","12/11/2019","1603","1950","1777"
"Tamil Nadu","Villupuram","Manalurpet","Black Gram (Urd Beans)(Whole)","Other","12/11/2019","7496","7496","7496"
"Tamil Nadu","Villupuram","Manalurpet","Ground Nut Seed","Other","12/11/2019","6974","6974","6974"
"Tamil Nadu","Villupuram","Manalurpet","Hybrid Cumbu","Other","12/11/2019","1982","1982","1982"
"Tamil Nadu","Villupuram","Manalurpet","Paddy(Dhan)(Common)","ADT 37","12/11/2019","1665","1665","1665"
"Tamil Nadu","Villupuram","Thiryagadurgam","Black Gram (Urd Beans)(Whole)","Other","12/11/2019","6601","6609","6605"
"Tamil Nadu","Villupuram","Thiryagadurgam","Paddy(Dhan)(Common)","Other","12/11/2019","1825","1861","1848"
"Tamil Nadu","Villupuram","Thiryagadurgam","Paddy(Dhan)(Common)","White Ponni","12/11/2019","2221","2481","2328"
"Tamil Nadu","Villupuram","Thiryagadurgam","T.V. Cumbu","Other","12/11/2019","1946","1957","1950"
"Tamil Nadu","Villupuram","Tindivanam","Black Gram (Urd Beans)(Whole)","Other","12/11/2019","4499","6399","5009"
"Tamil Nadu","Villupuram","Tindivanam","Green Gram (Moong)(Whole)","Other","12/11/2019","5009","5170","5170"
"Tamil Nadu","Villupuram","Tindivanam","Groundnut","Other","12/11/2019","5773","7123","6611"
"Tamil Nadu","Villupuram","Tindivanam","Ragi (Finger Millet)","Other","12/11/2019","2409","2552","2409"
"Tamil Nadu","Villupuram","Tindivanam","Sesamum(Sesame,Gingelly,Til)","Other","12/11/2019","12713","12837","12713"
"Tamil Nadu","Villupuram","Tindivanam","T.V. Cumbu","Other","12/11/2019","1809","1899","1899"
"Tamil Nadu","Villupuram","Tindivanam","Thinai (Italian Millet)","Other","12/11/2019","2009","2009","2009"
"Tamil Nadu","Villupuram","Villupuram","T.V. Cumbu","Other","12/11/2019","1659","1969","1890"
"Telangana","Hyderabad","Mahboob Manison","Onion","1st Sort","12/11/2019","2800","4000","3400"
"Telangana","Hyderabad","Mahboob Manison","Potato","(Red Nanital)","12/11/2019","1000","1300","1200"
"Telangana","Khammam","Charla","Paddy(Dhan)(Common)","MTU-1010","12/11/2019","1800","1830","1810"
"Telangana","Nalgonda","Nakrekal","Paddy(Dhan)(Common)","MTU-1010","12/11/2019","1835","1835","1835"
"Telangana","Nalgonda","Ramannapet","Paddy(Dhan)(Common)","1001","12/11/2019","1835","1835","1835"
"Telangana","Nalgonda","Voligonda","Paddy(Dhan)(Common)","1001","12/11/2019","1835","1835","1835"
"Tripura","Gomati","Garjee","Bitter gourd","Bitter Gourd","12/11/2019","7000","8000","7960"
"Tripura","Gomati","Garjee","Cucumbar(Kheera)","Cucumbar","12/11/2019","5000","6000","5970"
"Tripura","Gomati","Garjee","Ginger(Green)","Green Ginger","12/11/2019","8000","10000","9950"
"Tripura","Gomati","Garjee","Potato","Jalander","12/11/2019","1900","2000","1990"
"Tripura","Gomati","Garjee","Tomato","Hybrid","12/11/2019","4500","5000","4980"
"Tripura","Gomati","Nutanbazar","Rice","Sona Mansoori Non Basmati","12/11/2019","2850","3050","2950"
"Tripura","Sepahijala","Sonamura","Banana - Green","Banana - Green","12/11/2019","3000","6000","4000"
"Tripura","Sepahijala","Sonamura","Bhindi(Ladies Finger)","Bhindi","12/11/2019","6000","8000","7000"
"Tripura","Sepahijala","Sonamura","Bitter gourd","Bitter Gourd","12/11/2019","5000","8000","6000"
"Tripura","Sepahijala","Sonamura","Brinjal","Round/Long","12/11/2019","5000","8000","6000"
"Tripura","Sepahijala","Sonamura","Cabbage","Cabbage","12/11/2019","5000","7000","6000"
"Tripura","Sepahijala","Sonamura","Cauliflower","Cauliflower","12/11/2019","8000","10000","9000"
"Tripura","Sepahijala","Sonamura","Cucumbar(Kheera)","Cucumbar","12/11/2019","5000","7000","6000"
"Tripura","Sepahijala","Sonamura","Fish","Bata Putti","12/11/2019","17000","22000","18000"
"Tripura","Sepahijala","Sonamura","Fish","Katla(Big)","12/11/2019","20000","30000","25000"
"Tripura","Sepahijala","Sonamura","Fish","Rahu(Andhra)","12/11/2019","16000","18000","17000"
"Tripura","Sepahijala","Sonamura","Fish","Rahu(Local)","12/11/2019","17000","20000","18000"
"Tripura","Sepahijala","Sonamura","Green Chilli","Green Chilly","12/11/2019","20000","30000","25000"
"Tripura","Sepahijala","Sonamura","Papaya (Raw)","Papaya (Raw)","12/11/2019","1800","2500","2000"
"Tripura","Sepahijala","Sonamura","Pointed gourd (Parval)","Pointed gourd (Parval)","12/11/2019","8000","10000","9000"
"Tripura","Sepahijala","Sonamura","Potato","Local","12/11/2019","2000","3000","2500"
"Tripura","Sepahijala","Sonamura","Tomato","Hybrid","12/11/2019","7000","9000","8000"
"Uttar Pradesh","Agra","Fatehabad","Apple","Delicious","12/11/2019","4500","5050","5000"
"Uttar Pradesh","Agra","Fatehabad","Bajra(Pearl Millet/Cumbu)","Deshi","12/11/2019","1670","1710","1700"
"Uttar Pradesh","Agra","Fatehabad","Banana","Banana - Ripe","12/11/2019","1100","1200","1150"
"Uttar Pradesh","Agra","Fatehabad","Barley (Jau)","Dara","12/11/2019","1800","1850","1820"
"Uttar Pradesh","Agra","Fatehabad","Bhindi(Ladies Finger)","Bhindi","12/11/2019","1000","1100","1050"
"Uttar Pradesh","Agra","Fatehabad","Bottle gourd","Bottle Gourd","12/11/2019","670","750","700"
"Uttar Pradesh","Agra","Fatehabad","Brinjal","Round","12/11/2019","500","550","520"
"Uttar Pradesh","Agra","Fatehabad","Cabbage","Cabbage","12/11/2019","800","850","820"
"Uttar Pradesh","Agra","Fatehabad","Cauliflower","Cauliflower","12/11/2019","550","650","600"
"Uttar Pradesh","Agra","Fatehabad","Cucumbar(Kheera)","Cucumbar","12/11/2019","2500","2550","2520"
"Uttar Pradesh","Agra","Fatehabad","Ginger(Green)","Green Ginger","12/11/2019","4000","4100","4050"
"Uttar Pradesh","Agra","Fatehabad","Green Chilli","Green Chilly","12/11/2019","1200","1300","1250"
"Uttar Pradesh","Agra","Fatehabad","Gur(Jaggery)","Pathari","12/11/2019","3050","3250","3100"
"Uttar Pradesh","Agra","Fatehabad","Lemon","Lemon","12/11/2019","2200","2300","2250"
"Uttar Pradesh","Agra","Fatehabad","Mousambi(Sweet Lime)","Mousambi","12/11/2019","2300","2350","2320"
"Uttar Pradesh","Agra","Fatehabad","Mustard","Sarson(Black)","12/11/2019","3800","3900","3850"
"Uttar Pradesh","Agra","Fatehabad","Onion","Red","12/11/2019","3550","3650","3600"
"Uttar Pradesh","Agra","Fatehabad","Papaya","Papaya","12/11/2019","1200","1250","1220"
"Uttar Pradesh","Agra","Fatehabad","Potato","Desi","12/11/2019","1000","1000","1000"
"Uttar Pradesh","Agra","Fatehabad","Pumpkin","Pumpkin","12/11/2019","700","800","750"
"Uttar Pradesh","Agra","Fatehabad","Raddish","Raddish","12/11/2019","500","600","550"
"Uttar Pradesh","Agra","Fatehabad","Rice","Other","12/11/2019","2300","2400","2350"
"Uttar Pradesh","Agra","Fatehabad","Tomato","Deshi","12/11/2019","1500","1600","1520"
"Uttar Pradesh","Agra","Fatehabad","Wheat","Dara","12/11/2019","1950","1980","1970"
"Uttar Pradesh","Agra","Jarar","Apple","Kasmir/Shimla - II","12/11/2019","3300","3500","3400"
"Uttar Pradesh","Agra","Jarar","Bajra(Pearl Millet/Cumbu)","Deshi","12/11/2019","1500","1600","1550"
"Uttar Pradesh","Agra","Jarar","Banana","Other","12/11/2019","1200","1280","1240"
"Uttar Pradesh","Agra","Jarar","Barley (Jau)","Dara","12/11/2019","1610","1710","1660"
"Uttar Pradesh","Agra","Jarar","Bhindi(Ladies Finger)","Bhindi","12/11/2019","740","820","780"
"Uttar Pradesh","Agra","Jarar","Bottle gourd","Bottle Gourd","12/11/2019","780","860","820"
"Uttar Pradesh","Agra","Jarar","Brinjal","Round","12/11/2019","800","880","840"
"Uttar Pradesh","Agra","Jarar","Cauliflower","Cauliflower","12/11/2019","700","780","740"
"Uttar Pradesh","Agra","Jarar","Ginger(Green)","Green Ginger","12/11/2019","5500","5600","5550"
"Uttar Pradesh","Agra","Jarar","Green Chilli","Green Chilly","12/11/2019","1570","1650","1610"
"Uttar Pradesh","Agra","Jarar","Guava","Guava","12/11/2019","960","1060","1010"
"Uttar Pradesh","Agra","Jarar","Pomegranate","Pomogranate","12/11/2019","4500","4600","4550"
"Uttar Pradesh","Agra","Jarar","Potato","Desi","12/11/2019","900","1000","950"
"Uttar Pradesh","Agra","Jarar","Pumpkin","Pumpkin","12/11/2019","500","580","540"
"Uttar Pradesh","Agra","Jarar","Raddish","Raddish","12/11/2019","600","680","640"
"Uttar Pradesh","Agra","Jarar","Wheat","Dara","12/11/2019","1900","1990","1950"
"Uttar Pradesh","Agra","Khairagarh","Bajra(Pearl Millet/Cumbu)","Deshi","12/11/2019","1600","1700","1650"
"Uttar Pradesh","Agra","Khairagarh","Banana","Banana - Ripe","12/11/2019","1000","1100","1050"
"Uttar Pradesh","Agra","Khairagarh","Bhindi(Ladies Finger)","Bhindi","12/11/2019","1100","1200","1150"
"Uttar Pradesh","Agra","Khairagarh","Bottle gourd","Bottle Gourd","12/11/2019","900","1000","950"
"Uttar Pradesh","Agra","Khairagarh","Brinjal","Round/Long","12/11/2019","1400","1500","1450"
"Uttar Pradesh","Agra","Khairagarh","Cauliflower","Cauliflower","12/11/2019","600","700","650"
"Uttar Pradesh","Agra","Khairagarh","Green Chilli","Green Chilly","12/11/2019","1700","1800","1750"
"Uttar Pradesh","Agra","Khairagarh","Mustard","Sarson(Black)","12/11/2019","3600","3800","3700"
"Uttar Pradesh","Agra","Khairagarh","Papaya","Papaya","12/11/2019","1800","1900","1850"
"Uttar Pradesh","Agra","Khairagarh","Potato","Desi","12/11/2019","900","1000","950"
"Uttar Pradesh","Agra","Khairagarh","Pumpkin","Pumpkin","12/11/2019","1200","1300","1250"
"Uttar Pradesh","Agra","Khairagarh","Raddish","Raddish","12/11/2019","500","600","550"
"Uttar Pradesh","Agra","Khairagarh","Tomato","Deshi","12/11/2019","3000","3100","3050"
"Uttar Pradesh","Agra","Khairagarh","Wheat","Dara","12/11/2019","1850","1950","1900"
"Uttar Pradesh","Aligarh","Atrauli","Bajra(Pearl Millet/Cumbu)","Hybrid","12/11/2019","1730","1750","1740"
"Uttar Pradesh","Aligarh","Atrauli","Bottle gourd","Bottle Gourd","12/11/2019","430","450","440"
"Uttar Pradesh","Aligarh","Atrauli","Brinjal","Brinjal","12/11/2019","830","850","840"
"Uttar Pradesh","Aligarh","Atrauli","Cauliflower","Cauliflower","12/11/2019","780","800","790"
"Uttar Pradesh","Aligarh","Atrauli","Green Chilli","Green Chilly","12/11/2019","1480","1500","1490"
"Uttar Pradesh","Aligarh","Atrauli","Maize","Hybrid","12/11/2019","1810","1830","1820"
"Uttar Pradesh","Aligarh","Atrauli","Potato","Desi","12/11/2019","730","750","740"
"Uttar Pradesh","Aligarh","Atrauli","Pumpkin","Pumpkin","12/11/2019","430","450","440"
"Uttar Pradesh","Aligarh","Atrauli","Raddish","Raddish","12/11/2019","330","350","340"
"Uttar Pradesh","Aligarh","Atrauli","Tomato","Hybrid","12/11/2019","1830","1850","1840"
"Uttar Pradesh","Baghpat","Baraut","Apple","Kasmir/Shimla - II","12/11/2019","3700","3900","3800"
"Uttar Pradesh","Baghpat","Baraut","Banana - Green","Banana - Green","12/11/2019","1020","1040","1030"
"Uttar Pradesh","Baghpat","Baraut","Bengal Gram(Gram)(Whole)","Desi (Whole)","12/11/2019","4800","5000","4900"
"Uttar Pradesh","Baghpat","Baraut","Bhindi(Ladies Finger)","Bhindi","12/11/2019","900","1000","950"
"Uttar Pradesh","Baghpat","Baraut","Bottle gourd","Bottle Gourd","12/11/2019","850","950","900"
"Uttar Pradesh","Baghpat","Baraut","Brinjal","Round/Long","12/11/2019","900","1000","950"
"Uttar Pradesh","Baghpat","Baraut","Cauliflower","Cauliflower","12/11/2019","900","1100","1000"
"Uttar Pradesh","Baghpat","Baraut","Cucumbar(Kheera)","Cucumbar","12/11/2019","1000","1200","1100"
"Uttar Pradesh","Baghpat","Baraut","Ginger(Green)","Green Ginger","12/11/2019","2800","3000","2900"
"Uttar Pradesh","Baghpat","Baraut","Green Chilli","Green Chilly","12/11/2019","1500","1700","1600"
"Uttar Pradesh","Baghpat","Baraut","Gur(Jaggery)","Yellow","12/11/2019","2500","2700","2600"
"Uttar Pradesh","Baghpat","Baraut","Onion","Red","12/11/2019","3400","3600","3500"
"Uttar Pradesh","Baghpat","Baraut","Papaya","Papaya","12/11/2019","1100","1200","1150"
"Uttar Pradesh","Baghpat","Baraut","Pomegranate","Pomogranate","12/11/2019","3800","4000","3900"
"Uttar Pradesh","Baghpat","Baraut","Potato","Chips","12/11/2019","700","800","750"
"Uttar Pradesh","Baghpat","Baraut","Pumpkin","Pumpkin","12/11/2019","550","650","600"
"Uttar Pradesh","Baghpat","Baraut","Raddish","Raddish","12/11/2019","500","600","550"
"Uttar Pradesh","Baghpat","Baraut","Sponge gourd","Sponge gourd","12/11/2019","900","1100","1000"
"Uttar Pradesh","Baghpat","Baraut","Tomato","Deshi","12/11/2019","1800","2000","1900"
"Uttar Pradesh","Baghpat","Baraut","Wheat","Dara","12/11/2019","1880","1900","1890"
"Uttar Pradesh","Bahraich","Risia","Paddy(Dhan)(Common)","Paddy","12/11/2019","1700","1815","1740"
"Uttar Pradesh","Bahraich","Risia","Wheat","Dara","12/11/2019","1720","1840","1810"
"Uttar Pradesh","Bahraich","Ruperdeeha","Arhar (Tur/Red Gram)(Whole)","Other","12/11/2019","7800","7900","7850"
"Uttar Pradesh","Bahraich","Ruperdeeha","Banana","Banana - Ripe","12/11/2019","1400","1500","1450"
"Uttar Pradesh","Bahraich","Ruperdeeha","Bhindi(Ladies Finger)","Bhindi","12/11/2019","1000","1050","1025"
"Uttar Pradesh","Bahraich","Ruperdeeha","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","12/11/2019","6800","6850","6835"
"Uttar Pradesh","Bahraich","Ruperdeeha","Brinjal","Brinjal","12/11/2019","560","570","565"
"Uttar Pradesh","Bahraich","Ruperdeeha","Fish","Fish","12/11/2019","4500","4600","4550"
"Uttar Pradesh","Bahraich","Ruperdeeha","Green Chilli","Green Chilly","12/11/2019","2600","2700","2650"
"Uttar Pradesh","Bahraich","Ruperdeeha","Lemon","Lemon","12/11/2019","2900","3000","2950"
"Uttar Pradesh","Bahraich","Ruperdeeha","Potato","Potato","12/11/2019","890","935","915"
"Uttar Pradesh","Bahraich","Ruperdeeha","Rice","III","12/11/2019","2200","2300","2250"
"Uttar Pradesh","Bahraich","Ruperdeeha","Tomato","Deshi","12/11/2019","2500","2600","2550"
"Uttar Pradesh","Bahraich","Ruperdeeha","Wheat","Dara","12/11/2019","1830","1850","1840"
"Uttar Pradesh","Ballia","Chitwadagaon","Apple","Apple","12/11/2019","4500","4600","4550"
"Uttar Pradesh","Ballia","Chitwadagaon","Banana","Banana - Ripe","12/11/2019","2390","2510","2450"
"Uttar Pradesh","Ballia","Chitwadagaon","Gur(Jaggery)","Other","12/11/2019","3500","3600","3550"
"Uttar Pradesh","Ballia","Chitwadagaon","Onion","Other","12/11/2019","3480","3600","3540"
"Uttar Pradesh","Ballia","Chitwadagaon","Potato","Other","12/11/2019","970","1070","1020"
"Uttar Pradesh","Ballia","Chitwadagaon","Rice","III","12/11/2019","2370","2490","2430"
"Uttar Pradesh","Ballia","Chitwadagaon","Wheat","Dara","12/11/2019","1900","2000","1950"
"Uttar Pradesh","Balrampur","Panchpedwa","Paddy(Dhan)(Common)","Paddy","12/11/2019","1420","1450","1430"
"Uttar Pradesh","Balrampur","Panchpedwa","Rice","III","12/11/2019","1975","2010","1990"
"Uttar Pradesh","Balrampur","Panchpedwa","Wheat","Dara","12/11/2019","1860","1880","1875"
"Uttar Pradesh","Balrampur","Utraula","Paddy(Dhan)(Common)","Other","12/11/2019","1670","1815","1750"
"Uttar Pradesh","Balrampur","Utraula","Wheat","Dara","12/11/2019","1720","1840","1780"
"Uttar Pradesh","Bulandshahar","Divai","Bajra(Pearl Millet/Cumbu)","Hybrid","12/11/2019","1700","1950","1800"
"Uttar Pradesh","Bulandshahar","Divai","Banana","Banana - Ripe","12/11/2019","1180","1200","1190"
"Uttar Pradesh","Bulandshahar","Divai","Bhindi(Ladies Finger)","Bhindi","12/11/2019","780","800","790"
"Uttar Pradesh","Bulandshahar","Divai","Bottle gourd","Bottle Gourd","12/11/2019","890","920","900"
"Uttar Pradesh","Bulandshahar","Divai","Brinjal","Brinjal","12/11/2019","780","800","790"
"Uttar Pradesh","Bulandshahar","Divai","Cauliflower","Cauliflower","12/11/2019","890","920","900"
"Uttar Pradesh","Bulandshahar","Divai","Maize","Hybrid","12/11/2019","1500","1700","1600"
"Uttar Pradesh","Bulandshahar","Divai","Mustard","Laha(Sarsib)","12/11/2019","3800","4200","3900"
"Uttar Pradesh","Bulandshahar","Divai","Onion","Red","12/11/2019","1180","1200","1190"
"Uttar Pradesh","Bulandshahar","Divai","Potato","F.A.Q.","12/11/2019","580","600","590"
"Uttar Pradesh","Bulandshahar","Divai","Pumpkin","Pumpkin","12/11/2019","890","930","920"
"Uttar Pradesh","Bulandshahar","Divai","Tomato","Deshi","12/11/2019","890","930","920"
"Uttar Pradesh","Bulandshahar","Divai","Wheat","Dara","12/11/2019","1840","1846","1845"
"Uttar Pradesh","Etah","Aliganj","Bajra(Pearl Millet/Cumbu)","Deshi","12/11/2019","1600","1650","1620"
"Uttar Pradesh","Etah","Aliganj","Banana - Green","Banana - Green","12/11/2019","1200","1400","1300"
"Uttar Pradesh","Etah","Aliganj","Bhindi(Ladies Finger)","Bhindi","12/11/2019","800","1000","900"
"Uttar Pradesh","Etah","Aliganj","Brinjal","Round/Long","12/11/2019","400","600","500"
"Uttar Pradesh","Etah","Aliganj","Cauliflower","Cauliflower","12/11/2019","400","600","500"
"Uttar Pradesh","Etah","Aliganj","Colacasia","Colacasia","12/11/2019","800","1000","900"
"Uttar Pradesh","Etah","Aliganj","Ginger(Green)","Green Ginger","12/11/2019","6800","7000","6900"
"Uttar Pradesh","Etah","Aliganj","Green Chilli","Green Chilly","12/11/2019","1400","1600","1500"
"Uttar Pradesh","Etah","Aliganj","Maize","Hybrid","12/11/2019","1900","1920","1910"
"Uttar Pradesh","Etah","Aliganj","Onion","Red","12/11/2019","3200","3400","3300"
"Uttar Pradesh","Etah","Aliganj","Potato","Local","12/11/2019","800","1000","900"
"Uttar Pradesh","Etah","Aliganj","Raddish","Raddish","12/11/2019","600","700","650"
"Uttar Pradesh","Etah","Aliganj","Tobacco","Beedi","12/11/2019","1800","2000","1900"
"Uttar Pradesh","Etah","Kasganj","Apple","Kasmir/Shimla - II","12/11/2019","4450","4530","4500"
"Uttar Pradesh","Etah","Kasganj","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","12/11/2019","8050","8210","8150"
"Uttar Pradesh","Etah","Kasganj","Bajra(Pearl Millet/Cumbu)","Hybrid","12/11/2019","1580","1620","1600"
"Uttar Pradesh","Etah","Kasganj","Banana","Banana - Ripe","12/11/2019","2400","2480","2440"
"Uttar Pradesh","Etah","Kasganj","Banana - Green","Banana - Green","12/11/2019","1600","1680","1640"
"Uttar Pradesh","Etah","Kasganj","Barley (Jau)","Dara","12/11/2019","1740","1780","1760"
"Uttar Pradesh","Etah","Kasganj","Bengal Gram(Gram)(Whole)","Desi (Whole)","12/11/2019","5300","5410","5350"
"Uttar Pradesh","Etah","Kasganj","Bhindi(Ladies Finger)","Bhindi","12/11/2019","1650","1730","1680"
"Uttar Pradesh","Etah","Kasganj","Black Gram Dal (Urd Dal)","Black Gram Dal","12/11/2019","6710","6820","6750"
"Uttar Pradesh","Etah","Kasganj","Bottle gourd","Bottle Gourd","12/11/2019","900","1000","940"
"Uttar Pradesh","Etah","Kasganj","Brinjal","Round","12/11/2019","740","840","800"
"Uttar Pradesh","Etah","Kasganj","Cabbage","Cabbage","12/11/2019","1300","1380","1320"
"Uttar Pradesh","Etah","Kasganj","Cauliflower","Cauliflower","12/11/2019","800","890","840"
"Uttar Pradesh","Etah","Kasganj","Colacasia","Colacasia","12/11/2019","2440","2610","2530"
"Uttar Pradesh","Etah","Kasganj","Ghee","Ghee","12/11/2019","38000","39400","38500"
"Uttar Pradesh","Etah","Kasganj","Ginger(Green)","Green Ginger","12/11/2019","5160","5300","5200"
"Uttar Pradesh","Etah","Kasganj","Green Chilli","Green Chilly","12/11/2019","1460","1530","1510"
"Uttar Pradesh","Etah","Kasganj","Gur(Jaggery)","Red","12/11/2019","3100","3210","3160"
"Uttar Pradesh","Etah","Kasganj","Lemon","Lemon","12/11/2019","4380","4520","4450"
"Uttar Pradesh","Etah","Kasganj","Maize","Yellow","12/11/2019","1840","2040","1960"
"Uttar Pradesh","Etah","Kasganj","Mousambi(Sweet Lime)","Mousambi","12/11/2019","3100","3200","3140"
"Uttar Pradesh","Etah","Kasganj","Mustard","Sarson(Black)","12/11/2019","3540","3650","3600"
"Uttar Pradesh","Etah","Kasganj","Mustard Oil","Mustard Oil","12/11/2019","8600","8710","8650"
"Uttar Pradesh","Etah","Kasganj","Onion","Red","12/11/2019","3700","3900","3800"
"Uttar Pradesh","Etah","Kasganj","Paddy(Dhan)(Basmati)","Sugandha","12/11/2019","1890","2000","1960"
"Uttar Pradesh","Etah","Kasganj","Potato","Desi","12/11/2019","900","1040","970"
"Uttar Pradesh","Etah","Kasganj","Pumpkin","Pumpkin","12/11/2019","1000","1100","1040"
"Uttar Pradesh","Etah","Kasganj","Raddish","Raddish","12/11/2019","600","700","650"
"Uttar Pradesh","Etah","Kasganj","Rice","III","12/11/2019","2550","2620","2600"
"Uttar Pradesh","Etah","Kasganj","Tomato","Hybrid","12/11/2019","2400","2460","2420"
"Uttar Pradesh","Etah","Kasganj","Wheat","Dara","12/11/2019","1960","1990","1970"
